title,url,date,description,img
Version 7.2.0(04.11.19),https://www.desksoft.com/WindowManager_Version.htm,Mon Nov  4 00:00:00 2019,"New: added command line parameters for controlling basic functions
New: option to match windows on currently active virtual desktop only
New: option for update trigger to update currently active profile only
New: creation of start menu shortcuts now optional in setup
New: setup dynamically adjusts to DPI changes
New: program dialogs dynamically adjust to DPI changes
New: improved options saving format
Fix: better support for monitor configuration with mixed DPI settings
Fix: various small changes and fixes",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 7.1.1(16.10.19),https://www.desksoft.com/WindowManager_Version.htm,Wed Oct 16 00:00:00 2019,"Fix: saving profile options when switching profiles
Fix: random crashes with ""Find"" function
Fix: window and font sizes for displays with different DPI settings",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 7.1.0(11.10.19),https://www.desksoft.com/WindowManager_Version.htm,Fri Oct 11 00:00:00 2019,"New: individual advanced actions when windows are opened, closed, minimized, maximized or when a trigger event occurs
Fix: various small enhancements and bug fixes",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 7.0.4(18.07.19),https://www.desksoft.com/WindowManager_Version.htm,Thu Jul 18 00:00:00 2019,Fix: issues with profile hot-key assignement,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 7.0.3(16.07.19),https://www.desksoft.com/WindowManager_Version.htm,Tue Jul 16 00:00:00 2019,"Fix: crash when editing a window item in the ""Window List"" dialog on Windows 8 and below",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 7.0.2(09.07.19),https://www.desksoft.com/WindowManager_Version.htm,Tue Jul  9 00:00:00 2019,Fix: reduced CPU load for virtual desktop functions,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 7.0.1(08.07.19),https://www.desksoft.com/WindowManager_Version.htm,Mon Jul  8 00:00:00 2019,"Fix: small issue with error message for hot-keys for virtual desktops
Fix: issue with option ""Handle first matching window only"" and ""-NOEXECUTE"" command line parameter",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 7.0.0(01.07.19),https://www.desksoft.com/WindowManager_Version.htm,Mon Jul  1 00:00:00 2019,"New: it's now possible to handle multiple instances of same window separately
New: Windows 10 virtual desktop support + enhancements (hot-keys, individual desktop icons, etc.)
New: command line parameter to start WindowManager without executing the current profile
New: tray icon context menu
New: various enhancements and bug fixes",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.7.1(23.05.19),https://www.desksoft.com/WindowManager_Version.htm,Thu May 23 00:00:00 2019,"Fix: problem with screen trigger not recognized
Fix: issue when pressing ESC during drag & drop operations of tree items
Fix: various small changes",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.7.0(06.05.19),https://www.desksoft.com/WindowManager_Version.htm,Mon May  6 00:00:00 2019,"New: removed Windows XP support (please download v6.6.2 if you want to use the program under Windows XP)
New: Visual Studio 2019 recompilation for better compatibility to new systems
New: adjustments for the latest updates of Windows 10",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.6.2(23.04.19),https://www.desksoft.com/WindowManager_Version.htm,Tue Apr 23 00:00:00 2019,Fix: small cosmetical changes to some dialogs,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.6.1(13.03.19),https://www.desksoft.com/WindowManager_Version.htm,Wed Mar 13 00:00:00 2019,"Fix: error message when saving changes to a rule
Fix: dialog and menu positions when screen configuration changes
Fix: small fixes regarding user account access (data folder, etc.)
Fix: adjustments for the latest updates of Windows 10",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.6.0(03.03.19),https://www.desksoft.com/WindowManager_Version.htm,Sun Mar  3 00:00:00 2019,"New: improved unattended setup
Fix: various small fixes and improvements",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.5.5(25.02.19),https://www.desksoft.com/WindowManager_Version.htm,Mon Feb 25 00:00:00 2019,New: option to ignore non-resizable windows,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.5.4(22.01.19),https://www.desksoft.com/WindowManager_Version.htm,Tue Jan 22 00:00:00 2019,Fix: issue with state changing not working without moving a window,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.5.3(21.01.19),https://www.desksoft.com/WindowManager_Version.htm,Mon Jan 21 00:00:00 2019,Fix: issue with ignore list in main options,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.5.2(10.12.18),https://www.desksoft.com/WindowManager_Version.htm,Mon Dec 10 00:00:00 2018,Fix: deleting a profile did not unregister its hot-keys,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.5.1(02.12.18),https://www.desksoft.com/WindowManager_Version.htm,Sun Dec  2 00:00:00 2018,"Fix: caption text sometimes incorrect in edit dialog
Fix: picking controls and child windows didn't work correctly",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.5.0(18.11.18),https://www.desksoft.com/WindowManager_Version.htm,Sun Nov 18 00:00:00 2018,"New: improved window handling for maximized and minimized windows
New: removed option to keep windows on screen (now permanently enabled)
Fix: window positions on desktop with non-standard taskbar positions (right side or top)
Fix: update check incorrectly reporting no new version available
Fix: some minor bug fixes and improvements",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.4.0(08.11.18),https://www.desksoft.com/WindowManager_Version.htm,Thu Nov  8 00:00:00 2018,"New: improved detection of window rectangle when creating rules for maximized or minimized windows
New: improved window handling when locking layout parameters
Fix: issue with caption matching with 2 parts (with separator)
Fix: some issues on systems with monitors with different dpi settings
Fix: some minor bug fixes and improvements",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.3.1(22.10.18),https://www.desksoft.com/WindowManager_Version.htm,Mon Oct 22 00:00:00 2018,"New: resizing of windows without sizing borders
New: reduced minimum update check interval to 7 days",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.3.0(18.10.18),https://www.desksoft.com/WindowManager_Version.htm,Thu Oct 18 00:00:00 2018,"New: hot-key for creating a rule for currently active window only
New: confirmation sound for hot-keys
New: edit window properties directly from the list
Fix: various small bug fixes and improvements",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.2.0(24.09.18),https://www.desksoft.com/WindowManager_Version.htm,Mon Sep 24 00:00:00 2018,"New: option for moving a window relative to current mouse position
New: button for centering a window on screen",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.1.2(30.08.18),https://www.desksoft.com/WindowManager_Version.htm,Thu Aug 30 00:00:00 2018,"New: using 0 for the match option ""Handle if title changed within x ms"" makes the rule always check windows that change the title",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.1.1(15.08.18),https://www.desksoft.com/WindowManager_Version.htm,Wed Aug 15 00:00:00 2018,"Fix: issue with automatic archive function not backing up all files
Fix: small issue with update check",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.1.0(11.08.18),https://www.desksoft.com/WindowManager_Version.htm,Sat Aug 11 00:00:00 2018,"New: custom icons for windows minimized to tray
New: option to keep window always on screen
New: automatic archiving of configuration
New: improved ""About"" and ""Update"" dialogs
Fix: higher resolution application tray icon for high desktop scaling values
Fix: various small bug fixes, changes and improvements",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 6.0.0(22.07.18),https://www.desksoft.com/WindowManager_Version.htm,Sun Jul 22 00:00:00 2018,"New: complete redesign of functionality based on manual rule creation
New: improved basic concept of rules
New: groups for organizing rules
New: simplified configuration and handling
New: simplified multi-monitor support
New: modernized, simplified interface
New: drag & drop support for rearranging rules and groups
New: more detailed license information in ""About"" dialog
New: updated license agreement and terms of use",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 5.3.3(05.05.18),https://www.desksoft.com/WindowManager_Version.htm,Sat May  5 00:00:00 2018,"New: more status messages in real time monitor dialog""
Fix: small glitch in follow options (position, size, etc.)",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 5.3.2(15.04.18),https://www.desksoft.com/WindowManager_Version.htm,Sun Apr 15 00:00:00 2018,Fix: handling problem for windows that change caption text,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 5.3.1(09.04.18),https://www.desksoft.com/WindowManager_Version.htm,Mon Apr  9 00:00:00 2018,Fix: default handling by rule if maximum number of windows is reached,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 5.3.0(08.03.18),https://www.desksoft.com/WindowManager_Version.htm,Thu Mar  8 00:00:00 2018,New: possibility to install and uninstall the program silently for mass deployment. See the manual for details.,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 5.2.0(05.02.18),https://www.desksoft.com/WindowManager_Version.htm,Mon Feb  5 00:00:00 2018,"New: options to handle window when position, size or state changes (basically for freezing these parameters)",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 5.1.0(09.10.17),https://www.desksoft.com/WindowManager_Version.htm,Mon Oct  9 00:00:00 2017,"New: monitor can be selected by number (and not only by name, which changes sometimes)
Fix: various small bug fixes and improvements",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 5.0.1(05.08.17),https://www.desksoft.com/WindowManager_Version.htm,Sat Aug  5 00:00:00 2017,"Fix: default monitor mode after upgrading now ""Last monitor""
Fix: option ""Keep windows on screen after resolution change"" now only applies to resolution changes",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 5.0.0(04.08.17),https://www.desksoft.com/WindowManager_Version.htm,Fri Aug  4 00:00:00 2017,"New: improved and redesigned multi-monitor support
New: profile updates can be triggered by hot-key, time intervals or events (like system idle, screen saver active, session lock)
New: global hot-key for applying current profile
New: global hot-key for updating current profile
New: button for centering windows on screen
Fix: various small bug fixes and improvements",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.7.2(18.07.17),https://www.desksoft.com/WindowManager_Version.htm,Tue Jul 18 00:00:00 2017,Fix: improved compatibility with Windows Vista and XP,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.7.1(16.07.17),https://www.desksoft.com/WindowManager_Version.htm,Sun Jul 16 00:00:00 2017,"Fix: glitch with new on top options when creating new rules, snapshots, etc.",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.7.0(14.07.17),https://www.desksoft.com/WindowManager_Version.htm,Fri Jul 14 00:00:00 2017,"New: hotkey for triggering active window only
New: search function for window list
New: option for bringing windows on top or below of all others
New: option for making windows always on top or always non topmost
New: ""Del"" key removes window items
Fix: ""Keep windows on screen after display resolution change"" defaults to off
Fix: updated manual
Fix: various small bug fixes and improvements",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.6.1(29.05.17),https://www.desksoft.com/WindowManager_Version.htm,Mon May 29 00:00:00 2017,"Fix: support for multiple windows opened with same shortcut, etc.",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.6.0(08.05.17),https://www.desksoft.com/WindowManager_Version.htm,Mon May  8 00:00:00 2017,"New: Visual Studio 2017 recompilation
New: registration name can be displayed in non-ANSI characters in ""About"" dialog",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.5.3(06.03.17),https://www.desksoft.com/WindowManager_Version.htm,Mon Mar  6 00:00:00 2017,"New: position, size and state values are initialized with the entered values for new windows matching a rule",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.5.2(28.02.17),https://www.desksoft.com/WindowManager_Version.htm,Tue Feb 28 00:00:00 2017,"Fix: restored size of windows wrong when closed maximized
Fix: texts in options dialog at 125% DPI desktop truncated",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.5.1(10.02.17),https://www.desksoft.com/WindowManager_Version.htm,Fri Feb 10 00:00:00 2017,Fix: pinned tray icons are now removed when windows are closed,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.5.0(03.02.17),https://www.desksoft.com/WindowManager_Version.htm,Fri Feb  3 00:00:00 2017,"New: hot-key for opening main dialog
New: snapshot button to create rules for currently open windows
New: copy & paste rules and windows (within or between profiles)
Fix: various small bug fixes and improvements",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.4.1(10.12.16),https://www.desksoft.com/WindowManager_Version.htm,Sat Dec 10 00:00:00 2016,"Fix: setup problems for user names starting with 'n' or 'r'
Fix: default configuration path in user profile when selecting custom data location",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.4.0(10.10.16),https://www.desksoft.com/WindowManager_Version.htm,Mon Oct 10 00:00:00 2016,"New: time trigger to execute profiles repeatedly
New: option to execute profiles by triggers without switching the currelty selected (and active) profile
Fix: small bug fixes and improvements",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.3.0(16.09.16),https://www.desksoft.com/WindowManager_Version.htm,Fri Sep 16 00:00:00 2016,"New: power event triggers (resume from sleep, plug into ac power, etc.)
New: advanced command ""STATE"" now with parameters for making a window topmost or non-topmost
Fix: bug causing window items to be created when already matching item exists
Fix: small bug fixes and improvements",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.2.2(02.06.16),https://www.desksoft.com/WindowManager_Version.htm,Thu Jun  2 00:00:00 2016,Fix: setup warns if data location is selected on drives without write permission,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.2.1(26.05.16),https://www.desksoft.com/WindowManager_Version.htm,Thu May 26 00:00:00 2016,Fix: rules disappearing when multiple windows with exact same properties exist under one rule,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.2.0(23.05.16),https://www.desksoft.com/WindowManager_Version.htm,Mon May 23 00:00:00 2016,"New: option to ignore commands on trigger
Fix: thread safe window list to prevent window list corruption",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.1.1(14.04.16),https://www.desksoft.com/WindowManager_Version.htm,Thu Apr 14 00:00:00 2016,Fix: window positions on left screen edge not working under Windows 10,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.1.0(12.04.16),https://www.desksoft.com/WindowManager_Version.htm,Tue Apr 12 00:00:00 2016,"New: option for defining window positions and sizes relative to the current screen size
New: option to keep windows on screen if resolution changes
Fix: remember windows after display change and other triggers",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.0.7(23.03.16),https://www.desksoft.com/WindowManager_Version.htm,Wed Mar 23 00:00:00 2016,"Fix: crash with ""Freeze"" option",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.0.6(22.01.16),https://www.desksoft.com/WindowManager_Version.htm,Fri Jan 22 00:00:00 2016,Fix: improved handling of maximized windows on multi-monitor systems,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.0.5(16.01.16),https://www.desksoft.com/WindowManager_Version.htm,Sat Jan 16 00:00:00 2016,Fix: pick function for window positions and sizes in actions dialog,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.0.4(02.01.16),https://www.desksoft.com/WindowManager_Version.htm,Sat Jan  2 00:00:00 2016,Fix: reduced minimum size of main dialog for high-DPI displays,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.0.3(31.12.15),https://www.desksoft.com/WindowManager_Version.htm,Thu Dec 31 00:00:00 2015,Fix: loading of profiles with more than 255 windows,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.0.2(25.12.15),https://www.desksoft.com/WindowManager_Version.htm,Fri Dec 25 00:00:00 2015,Fix: options saving with multiple profiles,https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.0.1(17.12.15),https://www.desksoft.com/WindowManager_Version.htm,Thu Dec 17 00:00:00 2015,"Fix: ""Freeze"" option did not work correctly",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
Version 4.0.0(12.12.15),https://www.desksoft.com/WindowManager_Version.htm,Sat Dec 12 00:00:00 2015,"New: handle only selected windows defined by rules (instead of all windows like in previous version)
New: completely different hig-level approach for better compatibility and reliability
New: removed low-level system message hooks for better performance and less system load
New: support for Modern UI apps under Windows 10
New: monitor dialog for getting real-time information about opening, closing, changing windows
New: more powerful and intuitive configuration of window handling rules
New: new options saving system that allows the configuration to be kept when updating versions
New: improved user interface with comfortable ways to select windows for creating rules
New: advanced command scripts can be executed when opening or closing a window
Fix: many bug fixes and improvements",https://www.desksoft.com/WindowManager/wmscreenshot_large.png
